"","chr","start","end","meth.diff","strand","pvalue","qvalue","intron-start","intron-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"392","NC_035784.1",21410065,21410065,-56.6666666666667,"+",3.21150789150846e-18,2.25320697815352e-16,21407845,21410337,21396586,21417659,"111132099",21396586,21417642,"XM_022479775.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"393","NC_035784.1",21410065,21410065,-56.6666666666667,"+",3.21150789150846e-18,2.25320697815352e-16,21407845,21410337,21396586,21417659,"111132099",21396586,21417659,"XM_022479773.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"394","NC_035784.1",21410065,21410065,-56.6666666666667,"+",3.21150789150846e-18,2.25320697815352e-16,21407845,21410337,21396586,21417659,"111132099",21396586,21417642,"XM_022479774.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"395","NC_035784.1",21410065,21410065,-56.6666666666667,"+",3.21150789150846e-18,2.25320697815352e-16,21407845,21410337,21396586,21417659,"111132099",21396586,21416007,"XM_022479771.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"396","NC_035784.1",21410065,21410065,-56.6666666666667,"+",3.21150789150846e-18,2.25320697815352e-16,21407845,21410337,21396586,21417659,"111132099",21396586,21417642,"XM_022479776.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"397","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21882853,21910081,"XM_022489760.1","P54254","ATX1_MOUSE",7e-46,"uncharacterized LOC111138013","GO:0000122; GO:0003677; GO:0003682; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006355; GO:0007399; GO:0007420; GO:0007612; GO:0007613; GO:0008022; GO:0008266; GO:0008344; GO:0008542; GO:0016363; GO:0032991; GO:0034046; GO:0035176; GO:0042326; GO:0042405; GO:0042802; GO:0043569; GO:0043621; GO:0045892; GO:0045944; GO:0048286; GO:0048856; GO:0051168; GO:0060079; GO:0060252; GO:0098794","adult locomotory behavior [GO:0008344]; anatomical structure development [GO:0048856]; brain development [GO:0007420]; excitatory postsynaptic potential [GO:0060079]; learning [GO:0007612]; lung alveolus development [GO:0048286]; memory [GO:0007613]; negative regulation of insulin-like growth factor receptor signaling pathway [GO:0043569]; negative regulation of phosphorylation [GO:0042326]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nervous system development [GO:0007399]; nuclear export [GO:0051168]; positive regulation of glial cell proliferation [GO:0060252]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription, DNA-templated [GO:0006355]; social behavior [GO:0035176]; visual learning [GO:0008542]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear inclusion body [GO:0042405]; nuclear matrix [GO:0016363]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; protein-containing complex [GO:0032991]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; identical protein binding [GO:0042802]; poly(G) binding [GO:0034046]; poly(U) RNA binding [GO:0008266]; protein C-terminus binding [GO:0008022]; protein self-association [GO:0043621]; RNA binding [GO:0003723]"
"398","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21895138,21910081,"XM_022489761.1","P54254","ATX1_MOUSE",6e-46,"uncharacterized LOC111138013","GO:0000122; GO:0003677; GO:0003682; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006355; GO:0007399; GO:0007420; GO:0007612; GO:0007613; GO:0008022; GO:0008266; GO:0008344; GO:0008542; GO:0016363; GO:0032991; GO:0034046; GO:0035176; GO:0042326; GO:0042405; GO:0042802; GO:0043569; GO:0043621; GO:0045892; GO:0045944; GO:0048286; GO:0048856; GO:0051168; GO:0060079; GO:0060252; GO:0098794","adult locomotory behavior [GO:0008344]; anatomical structure development [GO:0048856]; brain development [GO:0007420]; excitatory postsynaptic potential [GO:0060079]; learning [GO:0007612]; lung alveolus development [GO:0048286]; memory [GO:0007613]; negative regulation of insulin-like growth factor receptor signaling pathway [GO:0043569]; negative regulation of phosphorylation [GO:0042326]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nervous system development [GO:0007399]; nuclear export [GO:0051168]; positive regulation of glial cell proliferation [GO:0060252]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription, DNA-templated [GO:0006355]; social behavior [GO:0035176]; visual learning [GO:0008542]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear inclusion body [GO:0042405]; nuclear matrix [GO:0016363]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; protein-containing complex [GO:0032991]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; identical protein binding [GO:0042802]; poly(G) binding [GO:0034046]; poly(U) RNA binding [GO:0008266]; protein C-terminus binding [GO:0008022]; protein self-association [GO:0043621]; RNA binding [GO:0003723]"
"399","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21886317,21910081,"XM_022489767.1","P54254","ATX1_MOUSE",6e-46,"uncharacterized LOC111138013","GO:0000122; GO:0003677; GO:0003682; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006355; GO:0007399; GO:0007420; GO:0007612; GO:0007613; GO:0008022; GO:0008266; GO:0008344; GO:0008542; GO:0016363; GO:0032991; GO:0034046; GO:0035176; GO:0042326; GO:0042405; GO:0042802; GO:0043569; GO:0043621; GO:0045892; GO:0045944; GO:0048286; GO:0048856; GO:0051168; GO:0060079; GO:0060252; GO:0098794","adult locomotory behavior [GO:0008344]; anatomical structure development [GO:0048856]; brain development [GO:0007420]; excitatory postsynaptic potential [GO:0060079]; learning [GO:0007612]; lung alveolus development [GO:0048286]; memory [GO:0007613]; negative regulation of insulin-like growth factor receptor signaling pathway [GO:0043569]; negative regulation of phosphorylation [GO:0042326]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nervous system development [GO:0007399]; nuclear export [GO:0051168]; positive regulation of glial cell proliferation [GO:0060252]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription, DNA-templated [GO:0006355]; social behavior [GO:0035176]; visual learning [GO:0008542]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear inclusion body [GO:0042405]; nuclear matrix [GO:0016363]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; protein-containing complex [GO:0032991]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; identical protein binding [GO:0042802]; poly(G) binding [GO:0034046]; poly(U) RNA binding [GO:0008266]; protein C-terminus binding [GO:0008022]; protein self-association [GO:0043621]; RNA binding [GO:0003723]"
"400","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21868572,21910081,"XM_022489763.1","P54254","ATX1_MOUSE",6e-46,"uncharacterized LOC111138013","GO:0000122; GO:0003677; GO:0003682; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006355; GO:0007399; GO:0007420; GO:0007612; GO:0007613; GO:0008022; GO:0008266; GO:0008344; GO:0008542; GO:0016363; GO:0032991; GO:0034046; GO:0035176; GO:0042326; GO:0042405; GO:0042802; GO:0043569; GO:0043621; GO:0045892; GO:0045944; GO:0048286; GO:0048856; GO:0051168; GO:0060079; GO:0060252; GO:0098794","adult locomotory behavior [GO:0008344]; anatomical structure development [GO:0048856]; brain development [GO:0007420]; excitatory postsynaptic potential [GO:0060079]; learning [GO:0007612]; lung alveolus development [GO:0048286]; memory [GO:0007613]; negative regulation of insulin-like growth factor receptor signaling pathway [GO:0043569]; negative regulation of phosphorylation [GO:0042326]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nervous system development [GO:0007399]; nuclear export [GO:0051168]; positive regulation of glial cell proliferation [GO:0060252]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription, DNA-templated [GO:0006355]; social behavior [GO:0035176]; visual learning [GO:0008542]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear inclusion body [GO:0042405]; nuclear matrix [GO:0016363]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; protein-containing complex [GO:0032991]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; identical protein binding [GO:0042802]; poly(G) binding [GO:0034046]; poly(U) RNA binding [GO:0008266]; protein C-terminus binding [GO:0008022]; protein self-association [GO:0043621]; RNA binding [GO:0003723]"
"401","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21896848,21910081,"XM_022489766.1","P54254","ATX1_MOUSE",6e-46,"uncharacterized LOC111138013","GO:0000122; GO:0003677; GO:0003682; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006355; GO:0007399; GO:0007420; GO:0007612; GO:0007613; GO:0008022; GO:0008266; GO:0008344; GO:0008542; GO:0016363; GO:0032991; GO:0034046; GO:0035176; GO:0042326; GO:0042405; GO:0042802; GO:0043569; GO:0043621; GO:0045892; GO:0045944; GO:0048286; GO:0048856; GO:0051168; GO:0060079; GO:0060252; GO:0098794","adult locomotory behavior [GO:0008344]; anatomical structure development [GO:0048856]; brain development [GO:0007420]; excitatory postsynaptic potential [GO:0060079]; learning [GO:0007612]; lung alveolus development [GO:0048286]; memory [GO:0007613]; negative regulation of insulin-like growth factor receptor signaling pathway [GO:0043569]; negative regulation of phosphorylation [GO:0042326]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nervous system development [GO:0007399]; nuclear export [GO:0051168]; positive regulation of glial cell proliferation [GO:0060252]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription, DNA-templated [GO:0006355]; social behavior [GO:0035176]; visual learning [GO:0008542]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear inclusion body [GO:0042405]; nuclear matrix [GO:0016363]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; protein-containing complex [GO:0032991]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; identical protein binding [GO:0042802]; poly(G) binding [GO:0034046]; poly(U) RNA binding [GO:0008266]; protein C-terminus binding [GO:0008022]; protein self-association [GO:0043621]; RNA binding [GO:0003723]"
"402","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21898124,21910081,"XM_022489759.1","P54254","ATX1_MOUSE",6e-46,"uncharacterized LOC111138013","GO:0000122; GO:0003677; GO:0003682; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006355; GO:0007399; GO:0007420; GO:0007612; GO:0007613; GO:0008022; GO:0008266; GO:0008344; GO:0008542; GO:0016363; GO:0032991; GO:0034046; GO:0035176; GO:0042326; GO:0042405; GO:0042802; GO:0043569; GO:0043621; GO:0045892; GO:0045944; GO:0048286; GO:0048856; GO:0051168; GO:0060079; GO:0060252; GO:0098794","adult locomotory behavior [GO:0008344]; anatomical structure development [GO:0048856]; brain development [GO:0007420]; excitatory postsynaptic potential [GO:0060079]; learning [GO:0007612]; lung alveolus development [GO:0048286]; memory [GO:0007613]; negative regulation of insulin-like growth factor receptor signaling pathway [GO:0043569]; negative regulation of phosphorylation [GO:0042326]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nervous system development [GO:0007399]; nuclear export [GO:0051168]; positive regulation of glial cell proliferation [GO:0060252]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription, DNA-templated [GO:0006355]; social behavior [GO:0035176]; visual learning [GO:0008542]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear inclusion body [GO:0042405]; nuclear matrix [GO:0016363]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; protein-containing complex [GO:0032991]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; identical protein binding [GO:0042802]; poly(G) binding [GO:0034046]; poly(U) RNA binding [GO:0008266]; protein C-terminus binding [GO:0008022]; protein self-association [GO:0043621]; RNA binding [GO:0003723]"
"403","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21882854,21910081,"XM_022489764.1","P54254","ATX1_MOUSE",7e-46,"uncharacterized LOC111138013","GO:0000122; GO:0003677; GO:0003682; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006355; GO:0007399; GO:0007420; GO:0007612; GO:0007613; GO:0008022; GO:0008266; GO:0008344; GO:0008542; GO:0016363; GO:0032991; GO:0034046; GO:0035176; GO:0042326; GO:0042405; GO:0042802; GO:0043569; GO:0043621; GO:0045892; GO:0045944; GO:0048286; GO:0048856; GO:0051168; GO:0060079; GO:0060252; GO:0098794","adult locomotory behavior [GO:0008344]; anatomical structure development [GO:0048856]; brain development [GO:0007420]; excitatory postsynaptic potential [GO:0060079]; learning [GO:0007612]; lung alveolus development [GO:0048286]; memory [GO:0007613]; negative regulation of insulin-like growth factor receptor signaling pathway [GO:0043569]; negative regulation of phosphorylation [GO:0042326]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nervous system development [GO:0007399]; nuclear export [GO:0051168]; positive regulation of glial cell proliferation [GO:0060252]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription, DNA-templated [GO:0006355]; social behavior [GO:0035176]; visual learning [GO:0008542]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear inclusion body [GO:0042405]; nuclear matrix [GO:0016363]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; protein-containing complex [GO:0032991]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; identical protein binding [GO:0042802]; poly(G) binding [GO:0034046]; poly(U) RNA binding [GO:0008266]; protein C-terminus binding [GO:0008022]; protein self-association [GO:0043621]; RNA binding [GO:0003723]"
"404","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21894128,21910081,"XM_022489765.1","P54254","ATX1_MOUSE",6e-46,"uncharacterized LOC111138013","GO:0000122; GO:0003677; GO:0003682; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006355; GO:0007399; GO:0007420; GO:0007612; GO:0007613; GO:0008022; GO:0008266; GO:0008344; GO:0008542; GO:0016363; GO:0032991; GO:0034046; GO:0035176; GO:0042326; GO:0042405; GO:0042802; GO:0043569; GO:0043621; GO:0045892; GO:0045944; GO:0048286; GO:0048856; GO:0051168; GO:0060079; GO:0060252; GO:0098794","adult locomotory behavior [GO:0008344]; anatomical structure development [GO:0048856]; brain development [GO:0007420]; excitatory postsynaptic potential [GO:0060079]; learning [GO:0007612]; lung alveolus development [GO:0048286]; memory [GO:0007613]; negative regulation of insulin-like growth factor receptor signaling pathway [GO:0043569]; negative regulation of phosphorylation [GO:0042326]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nervous system development [GO:0007399]; nuclear export [GO:0051168]; positive regulation of glial cell proliferation [GO:0060252]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription, DNA-templated [GO:0006355]; social behavior [GO:0035176]; visual learning [GO:0008542]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear inclusion body [GO:0042405]; nuclear matrix [GO:0016363]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; protein-containing complex [GO:0032991]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; identical protein binding [GO:0042802]; poly(G) binding [GO:0034046]; poly(U) RNA binding [GO:0008266]; protein C-terminus binding [GO:0008022]; protein self-association [GO:0043621]; RNA binding [GO:0003723]"
"405","NC_035784.1",22572279,22572279,-57.2872133696075,"+",1.08025954539e-16,6.17367763518221e-15,22571218,22572802,22570303,22573170,"111133836",22570303,22573170,"XM_022482527.1","G4WAW9","SELM_ERISI",3e-19,"selenoprotein M-like",NA,NA,NA,NA
"406","NC_035784.1",26800340,26800340,66.6223908918406,"+",2.74201242216758e-23,3.62344166891098e-21,26799172,26800656,26784993,26800712,"111133596",26784993,26800712,"XM_022482105.1","P87362","BLMH_CHICK",8e-177,"bleomycin hydrolase-like","GO:0004177; GO:0004197; GO:0005737; GO:0008234; GO:0009636; GO:0042493; GO:0042802; GO:0043418","homocysteine catabolic process [GO:0043418]; response to drug [GO:0042493]; response to toxic substance [GO:0009636]","cytoplasm [GO:0005737]","aminopeptidase activity [GO:0004177]; cysteine-type endopeptidase activity [GO:0004197]; cysteine-type peptidase activity [GO:0008234]; identical protein binding [GO:0042802]"
