"","chr","start","end","meth.diff","strand","pvalue","qvalue","intron-start","intron-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"357","NC_035784.1",1924234,1924234,-53.0829800121139,"+",3.18566788562966e-19,2.53038385203528e-17,1923871,1924385,1914509,1937877,"111137677",1917916,1937876,"XM_022489257.1","Q6VAB6","KSR2_HUMAN",5e-06,"kinase suppressor of Ras 2-like",NA,NA,NA,NA
"358","NC_035784.1",1924234,1924234,-53.0829800121139,"+",3.18566788562966e-19,2.53038385203528e-17,1923871,1924385,1914509,1937877,"111137677",1917916,1937877,"XM_022489255.1","Q6VAB6","KSR2_HUMAN",1e-101,"kinase suppressor of Ras 2-like",NA,NA,NA,NA
"359","NC_035784.1",2256855,2256855,-52.3361823361823,"+",2.97995735512638e-19,2.37682469486462e-17,2256331,2256874,2253035,2264233,"111099063",2253035,2264233,"XM_022430411.1","Q9D787","PPIL2_MOUSE",0,"peptidyl-prolyl cis-trans isomerase-like 2",NA,NA,NA,NA
"362","NC_035784.1",5236071,5236071,-53.4495021337127,"+",1.44925262523772e-11,3.99000908218026e-10,5234342,5236597,5220554,5236667,"111135974",5220554,5236667,"XM_022486485.1","Q9CY21","BUD23_MOUSE",4e-120,"probable 18S rRNA (guanine-N(7))-methyltransferase","GO:0005634; GO:0005654; GO:0005730; GO:0006325; GO:0016435; GO:0046982; GO:0048471; GO:0070476; GO:2000234","chromatin organization [GO:0006325]; positive regulation of rRNA processing [GO:2000234]; rRNA (guanine-N7)-methylation [GO:0070476]","nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]","protein heterodimerization activity [GO:0046982]; rRNA (guanine) methyltransferase activity [GO:0016435]"
"364","NC_035784.1",8331781,8331781,-51.0925855753442,"+",4.39992828947472e-13,1.53159419375145e-11,8330960,8333795,8329867,8338603,"111135544",8329867,8338603,"XM_022485696.1","P97814","PPIP1_MOUSE",3e-28,"proline-serine-threonine phosphatase-interacting protein 2-like",NA,NA,NA,NA
"365","NC_035784.1",8331781,8331781,-51.0925855753442,"+",4.39992828947472e-13,1.53159419375145e-11,8330960,8333795,8329867,8338603,"111135544",8329867,8338601,"XM_022485697.1","Q99M15","PPIP2_MOUSE",1e-26,"proline-serine-threonine phosphatase-interacting protein 2-like",NA,NA,NA,NA
"366","NC_035784.1",9477060,9477060,-55.049610205528,"+",4.38701300748891e-12,1.30985836257649e-10,9476297,9477686,9471691,9477988,"111133503",9471691,9477988,"XM_022481955.1","Q9CPU4","MGST3_MOUSE",2e-36,"microsomal glutathione S-transferase 3-like",NA,NA,NA,NA
"367","NC_035784.1",10016145,10016145,-56.6869918699187,"+",2.56931841719217e-38,1.57498842755215e-35,10016129,10016463,9998359,10021473,"111099097",10002512,10021473,"XM_022430459.1","Q8IZ69","TRM2A_HUMAN",1e-167,"tRNA (uracil-5-)-methyltransferase homolog A-like",NA,NA,NA,NA
"368","NC_035784.1",10016145,10016145,-56.6869918699187,"+",2.56931841719217e-38,1.57498842755215e-35,10016129,10016463,9998359,10021473,"111099097",9998359,10021473,"XM_022430457.1","Q8IZ69","TRM2A_HUMAN",8e-168,"tRNA (uracil-5-)-methyltransferase homolog A-like",NA,NA,NA,NA
"369","NC_035784.1",10016145,10016145,-56.6869918699187,"+",2.56931841719217e-38,1.57498842755215e-35,10016129,10016463,9998359,10021473,"111099097",9998635,10021473,"XM_022430460.1","Q8IZ69","TRM2A_HUMAN",5e-168,"tRNA (uracil-5-)-methyltransferase homolog A-like",NA,NA,NA,NA
"372","NC_035784.1",14247056,14247056,-59.9587912087912,"+",1.03941439629074e-20,9.89030959938937e-19,14245389,14247527,14218676,14257154,"111134058",14218676,14257154,"XM_022482847.1","A2AX52","CO6A4_MOUSE",1e-48,"uncharacterized LOC111134058","GO:0005576; GO:0005581; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023; GO:0070208","cell adhesion [GO:0007155]; extracellular matrix organization [GO:0030198]; protein heterotrimerization [GO:0070208]","collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; protein-containing complex [GO:0032991]",""
"373","NC_035784.1",14247056,14247056,-59.9587912087912,"+",1.03941439629074e-20,9.89030959938937e-19,14245389,14247527,14218676,14257154,"111134058",14218676,14257154,"XM_022482847.1","A2AX52","CO6A4_MOUSE",1e-62,"uncharacterized LOC111134058","GO:0005576; GO:0005581; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023; GO:0070208","cell adhesion [GO:0007155]; extracellular matrix organization [GO:0030198]; protein heterotrimerization [GO:0070208]","collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; protein-containing complex [GO:0032991]",""
"374","NC_035784.1",14247056,14247056,-59.9587912087912,"+",1.03941439629074e-20,9.89030959938937e-19,14245389,14247527,14218676,14257154,"111134058",14218676,14257154,"XM_022482847.1","A2AX52","CO6A4_MOUSE",1e-82,"uncharacterized LOC111134058","GO:0005576; GO:0005581; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023; GO:0070208","cell adhesion [GO:0007155]; extracellular matrix organization [GO:0030198]; protein heterotrimerization [GO:0070208]","collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; protein-containing complex [GO:0032991]",""
"375","NC_035784.1",14247056,14247056,-59.9587912087912,"+",1.03941439629074e-20,9.89030959938937e-19,14245389,14247527,14218676,14257154,"111134058",14218676,14257154,"XM_022482847.1","A2AX52","CO6A4_MOUSE",3e-20,"uncharacterized LOC111134058","GO:0005576; GO:0005581; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023; GO:0070208","cell adhesion [GO:0007155]; extracellular matrix organization [GO:0030198]; protein heterotrimerization [GO:0070208]","collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; protein-containing complex [GO:0032991]",""
"376","NC_035784.1",14247056,14247056,-59.9587912087912,"+",1.03941439629074e-20,9.89030959938937e-19,14245389,14247527,14218676,14257154,"111134058",14218676,14257154,"XM_022482847.1","A2AX52","CO6A4_MOUSE",4e-12,"uncharacterized LOC111134058","GO:0005576; GO:0005581; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023; GO:0070208","cell adhesion [GO:0007155]; extracellular matrix organization [GO:0030198]; protein heterotrimerization [GO:0070208]","collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; protein-containing complex [GO:0032991]",""
"377","NC_035784.1",14247056,14247056,-59.9587912087912,"+",1.03941439629074e-20,9.89030959938937e-19,14245389,14247527,14218676,14257154,"111134058",14218676,14257154,"XM_022482847.1","A2AX52","CO6A4_MOUSE",7e-63,"uncharacterized LOC111134058","GO:0005576; GO:0005581; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023; GO:0070208","cell adhesion [GO:0007155]; extracellular matrix organization [GO:0030198]; protein heterotrimerization [GO:0070208]","collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; protein-containing complex [GO:0032991]",""
"378","NC_035784.1",14247056,14247056,-59.9587912087912,"+",1.03941439629074e-20,9.89030959938937e-19,14245389,14247527,14218676,14257154,"111134058",14218676,14257154,"XM_022482847.1","A2AX52","CO6A4_MOUSE",8e-06,"uncharacterized LOC111134058","GO:0005576; GO:0005581; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023; GO:0070208","cell adhesion [GO:0007155]; extracellular matrix organization [GO:0030198]; protein heterotrimerization [GO:0070208]","collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; protein-containing complex [GO:0032991]",""
"379","NC_035784.1",14247056,14247056,-59.9587912087912,"+",1.03941439629074e-20,9.89030959938937e-19,14245389,14247527,14218676,14257154,"111134058",14218676,14257154,"XM_022482847.1","A2AX52","CO6A4_MOUSE",1e-19,"uncharacterized LOC111134058","GO:0005576; GO:0005581; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023; GO:0070208","cell adhesion [GO:0007155]; extracellular matrix organization [GO:0030198]; protein heterotrimerization [GO:0070208]","collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; protein-containing complex [GO:0032991]",""
"380","NC_035784.1",14247056,14247056,-59.9587912087912,"+",1.03941439629074e-20,9.89030959938937e-19,14245389,14247527,14218676,14257154,"111134058",14218676,14257154,"XM_022482847.1","A2AX52","CO6A4_MOUSE",2e-28,"uncharacterized LOC111134058","GO:0005576; GO:0005581; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023; GO:0070208","cell adhesion [GO:0007155]; extracellular matrix organization [GO:0030198]; protein heterotrimerization [GO:0070208]","collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; protein-containing complex [GO:0032991]",""
"381","NC_035784.1",14247056,14247056,-59.9587912087912,"+",1.03941439629074e-20,9.89030959938937e-19,14245389,14247527,14218676,14257154,"111134058",14218676,14257154,"XM_022482847.1","A2AX52","CO6A4_MOUSE",9e-13,"uncharacterized LOC111134058","GO:0005576; GO:0005581; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023; GO:0070208","cell adhesion [GO:0007155]; extracellular matrix organization [GO:0030198]; protein heterotrimerization [GO:0070208]","collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; protein-containing complex [GO:0032991]",""
"382","NC_035784.1",14259081,14259081,-50.899209486166,"+",1.60774967194255e-25,2.67947972778071e-23,14257503,14262619,14257287,14271513,"111134057",14257287,14271513,"XM_022482846.1","C1CG43","TRPF_STRZJ",0.074,"uncharacterized LOC111134057",NA,NA,NA,NA
"383","NC_035784.1",21410058,21410058,-59.0329835082459,"+",5.9124420810123e-19,4.53457597189438e-17,21407845,21410337,21396586,21417659,"111132099",21396586,21417642,"XM_022479774.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"384","NC_035784.1",21410058,21410058,-59.0329835082459,"+",5.9124420810123e-19,4.53457597189438e-17,21407845,21410337,21396586,21417659,"111132099",21396586,21417659,"XM_022479772.1","B1GYP6","Y656_UNCTG",1.3,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"385","NC_035784.1",21410058,21410058,-59.0329835082459,"+",5.9124420810123e-19,4.53457597189438e-17,21407845,21410337,21396586,21417659,"111132099",21396586,21417659,"XM_022479770.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"386","NC_035784.1",21410058,21410058,-59.0329835082459,"+",5.9124420810123e-19,4.53457597189438e-17,21407845,21410337,21396586,21417659,"111132099",21396586,21416007,"XM_022479771.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"387","NC_035784.1",21410058,21410058,-59.0329835082459,"+",5.9124420810123e-19,4.53457597189438e-17,21407845,21410337,21396586,21417659,"111132099",21396586,21417659,"XM_022479773.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"388","NC_035784.1",21410058,21410058,-59.0329835082459,"+",5.9124420810123e-19,4.53457597189438e-17,21407845,21410337,21396586,21417659,"111132099",21396586,21417642,"XM_022479775.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"389","NC_035784.1",21410058,21410058,-59.0329835082459,"+",5.9124420810123e-19,4.53457597189438e-17,21407845,21410337,21396586,21417659,"111132099",21396586,21417642,"XM_022479776.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"390","NC_035784.1",21410065,21410065,-56.6666666666667,"+",3.21150789150846e-18,2.25320697815352e-16,21407845,21410337,21396586,21417659,"111132099",21396586,21417659,"XM_022479770.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"391","NC_035784.1",21410065,21410065,-56.6666666666667,"+",3.21150789150846e-18,2.25320697815352e-16,21407845,21410337,21396586,21417659,"111132099",21396586,21417659,"XM_022479772.1","B1GYP6","Y656_UNCTG",1.3,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"392","NC_035784.1",21410065,21410065,-56.6666666666667,"+",3.21150789150846e-18,2.25320697815352e-16,21407845,21410337,21396586,21417659,"111132099",21396586,21417642,"XM_022479775.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"393","NC_035784.1",21410065,21410065,-56.6666666666667,"+",3.21150789150846e-18,2.25320697815352e-16,21407845,21410337,21396586,21417659,"111132099",21396586,21417659,"XM_022479773.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"394","NC_035784.1",21410065,21410065,-56.6666666666667,"+",3.21150789150846e-18,2.25320697815352e-16,21407845,21410337,21396586,21417659,"111132099",21396586,21417642,"XM_022479774.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"395","NC_035784.1",21410065,21410065,-56.6666666666667,"+",3.21150789150846e-18,2.25320697815352e-16,21407845,21410337,21396586,21417659,"111132099",21396586,21416007,"XM_022479771.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"396","NC_035784.1",21410065,21410065,-56.6666666666667,"+",3.21150789150846e-18,2.25320697815352e-16,21407845,21410337,21396586,21417659,"111132099",21396586,21417642,"XM_022479776.1","B1GYP6","Y656_UNCTG",1.1,"uncharacterized LOC111132099","GO:0016151; GO:0016829","","","lyase activity [GO:0016829]; nickel cation binding [GO:0016151]"
"405","NC_035784.1",22572279,22572279,-57.2872133696075,"+",1.08025954539e-16,6.17367763518221e-15,22571218,22572802,22570303,22573170,"111133836",22570303,22573170,"XM_022482527.1","G4WAW9","SELM_ERISI",3e-19,"selenoprotein M-like",NA,NA,NA,NA
"409","NC_035784.1",33375190,33375190,-54.1372462488967,"+",1.78543155713261e-14,7.58467632514049e-13,33374577,33378165,33374491,33390845,"111136629",33374491,33390845,"XM_022487615.1","Q28IV8","NGDN_XENTR",2e-62,"neuroguidin-like",NA,NA,NA,NA
"410","NC_035784.1",33375190,33375190,-54.1372462488967,"+",1.78543155713261e-14,7.58467632514049e-13,33374577,33378165,33374491,33390845,"111136629",33374491,33387866,"XM_022487616.1","Q28IV8","NGDN_XENTR",9e-63,"neuroguidin-like",NA,NA,NA,NA
"411","NC_035784.1",42103146,42103146,-63.1054131054131,"+",6.55023971319201e-18,4.42399012616614e-16,42101992,42123100,42093372,42127854,"111137876",42093372,42127854,"XM_022489572.1","Q3U3C9","GSE1_MOUSE",0.018,"uncharacterized LOC111137876",NA,NA,NA,NA
"412","NC_035784.1",42103146,42103146,-63.1054131054131,"+",6.55023971319201e-18,4.42399012616614e-16,42101992,42123100,42093372,42127854,"111137876",42093372,42127854,"XM_022489572.1","Q3U3C9","GSE1_MOUSE",4e-10,"uncharacterized LOC111137876",NA,NA,NA,NA
"413","NC_035784.1",42103146,42103146,-63.1054131054131,"+",6.55023971319201e-18,4.42399012616614e-16,42101992,42123100,42093372,42127854,"111137876",42093372,42127854,"XM_022489572.1","Q3U3C9","GSE1_MOUSE",3e-07,"uncharacterized LOC111137876",NA,NA,NA,NA
"414","NC_035784.1",47479565,47479565,-51.0090889572747,"+",4.22932158022407e-26,7.56940566619012e-24,47479045,47479708,47458912,47484374,"111135733",47458912,47484374,"XM_022486044.1","Q5RC02","SYAC_PONAB",0,"alanine--tRNA ligase",NA,NA,NA,NA
"420","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,50083548,50084076,50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",9e-06,"zinc finger protein 236-like",NA,NA,NA,NA
"421","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,50083548,50084076,50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",6e-04,"zinc finger protein 236-like",NA,NA,NA,NA
"422","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,50083548,50084076,50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",4e-14,"zinc finger protein 236-like",NA,NA,NA,NA
"423","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,50083548,50084076,50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",5e-10,"zinc finger protein 236-like",NA,NA,NA,NA
"424","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,50083548,50084076,50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",0.01,"zinc finger protein 236-like",NA,NA,NA,NA
"425","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,50083548,50084076,50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",2e-18,"zinc finger protein 236-like",NA,NA,NA,NA
"426","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,50083548,50084076,50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",2e-05,"zinc finger protein 236-like",NA,NA,NA,NA
"427","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,50083548,50084076,50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",1e-04,"zinc finger protein 236-like",NA,NA,NA,NA
"428","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,50083548,50084076,50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",4e-21,"zinc finger protein 236-like",NA,NA,NA,NA
